provider,sku_id,description,resource_family,resource_group,usage_type,regions,hourly_price_usd,currency,source,accelerator
GCP,A1C8-22B5-FB11,Spot Preemptible A4 Nvidia B200 (1 gpu slice) running in Madrid,Compute,GPU,Preemptible,europe-southwest1,2.8099,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,A1CC-8674-BD7A,TpuV6e running in London,Compute,TPU,OnDemand,europe-west2,3.24,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,A1EB-EAD4-21A8,Commitment v1: A4 Nvidia B200 (1 gpu slice) in Singapore for 1 Year,Compute,GPU,Commit1Yr,asia-southeast1,13.33908,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,A265-41A1-947E,Commitment v1: Nvidia H100 80GB GPU running in Sydney for 3 Years,Compute,GPU,Commit3Yr,australia-southeast1,5.374873,USD,GCP Cloud Billing Catalog API,H100
GCP,A26B-94C0-B5D0,Commitment v1: Nvidia Tesla P100 GPU running in Turin for 3 Years,Compute,GPU,Commit3Yr,europe-west12,0.84753,USD,GCP Cloud Billing Catalog API,P100
GCP,A26F-44D0-9A76,Nvidia H100 80GB GPU running in Singapore,Compute,GPU,OnDemand,asia-southeast1,12.735516,USD,GCP Cloud Billing Catalog API,H100
GCP,A26F-5E32-3EF3,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Doha,Compute,GPU,OnDemand,me-central1,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,A271-0A69-7843,Commitment v1: TpuV5p running in Melbourne for 1 Year,Compute,TPU,Commit1Yr,australia-southeast2,3.692,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A27B-7C2B-CDA9,Reserved TpuV5p in Salt Lake City in Calendar Mode,Compute,TPU,OnDemand,us-west3,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A29E-1816-54F1,Nvidia Tesla T4 GPU attached to DWS Defined Duration VMs running in Warsaw,Compute,GPU,OnDemand,europe-central2,0.41,USD,GCP Cloud Billing Catalog API,T4
GCP,A2A7-2A76-B2C3,Commitment v1: Nvidia Tesla P4 GPU running in Netherlands for 1 Year,Compute,GPU,Commit1Yr,europe-west4,0.409,USD,GCP Cloud Billing Catalog API,P4
GCP,A2C2-5E3A-670E,H200 141GB GPU attached to DWS Defined Duration VMs running in Seoul,Compute,GPU,OnDemand,asia-northeast3,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,A2CD-C5B3-BD91,TpuV5p attached to Spot Preemptible VMs running in Tokyo,Compute,TPU,Preemptible,asia-northeast1,0.997498,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A2DD-B2F7-B0A4,H200 141GB GPU attached to DWS Defined Duration VMs running in Sao Paulo,Compute,GPU,OnDemand,southamerica-east1,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,A309-EAC1-2482,Reserved V6e TPU in Mumbai in Calendar Mode,Compute,TPU,OnDemand,asia-south1,1.89,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,A332-EE61-5F1A,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Finland,Compute,GPU,Preemptible,europe-north1,0.9799,USD,GCP Cloud Billing Catalog API,H100
GCP,A360-7A19-4436,Commitment v1: Nvidia Tesla T4 GPU running in Americas for 3 Year,Compute,GPU,Commit3Yr,"us-central1,us-east1,us-west1",0.16,USD,GCP Cloud Billing Catalog API,T4
GCP,A380-144C-76BF,Commitment v1: Nvidia Tesla P4 GPU running in Dallas for 1 Year,Compute,GPU,Commit1Yr,us-south1,0.44604,USD,GCP Cloud Billing Catalog API,P4
GCP,A3B9-AC9A-B76A,Nvidia Tesla V100 GPU attached to DWS Defined Duration VMs running in Alabama,Compute,GPU,OnDemand,us-east7,2.48,USD,GCP Cloud Billing Catalog API,V100
GCP,A3CB-0527-D9A5,Commitment v1: TpuV5e running in Mumbai for 3 Years,Compute,TPU,Commit3Yr,asia-south1,0.5616,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,A422-CE08-59EE,DWS Defined Duration TPU7x running in Americas,Compute,TPU,OnDemand,"us-west1,us-central1,us-east1",6.0,USD,GCP Cloud Billing Catalog API,TPU v7
GCP,A42B-0C4C-8746,Nvidia Tesla P100 GPU running in Doha,Compute,GPU,OnDemand,me-central1,1.7739,USD,GCP Cloud Billing Catalog API,P100
GCP,A42D-ACA0-6805,Commitment v1: Nvidia Tesla V100 GPU running in Dammam for 3 Years,Compute,GPU,Commit3Yr,me-central2,1.7856,USD,GCP Cloud Billing Catalog API,V100
GCP,A46B-683B-4663,Nvidia Tesla P4 GPU running in Paris,Compute,GPU,OnDemand,europe-west9,0.696,USD,GCP Cloud Billing Catalog API,P4
GCP,A474-C397-31B9,Commitment v1: TpuV5e running in Los Angeles for 1 Year,Compute,TPU,Commit1Yr,us-west2,1.009764,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,A49F-6DB6-DB89,TpuV5e attached to Spot Preemptible VMs running in Finland,Compute,TPU,Preemptible,europe-north1,0.66066,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,A4C2-1C28-8101,Nvidia Tesla A100 80GB GPU attached to Spot Preemptible VMs running in Doha,Compute,GPU,Preemptible,me-central1,0.778,USD,GCP Cloud Billing Catalog API,A100
GCP,A4C4-1421-FB83,Commitment v1: Nvidia Tesla T4 GPU running in Los Angeles for 3 Year,Compute,GPU,Commit3Yr,us-west2,0.18,USD,GCP Cloud Billing Catalog API,T4
GCP,A4EC-E1A4-A959,Reserved V5e TPU in Sydney in Calendar Mode,Compute,TPU,OnDemand,australia-southeast1,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,A50F-974F-64F4,Reserved Nvidia H100 80GB GPU in Jakarta in Calendar Mode,Compute,GPU,OnDemand,asia-southeast2,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,A511-1D6B-86B2,Commitment v1: TpuV5p running in Phoenix for 1 Year,Compute,TPU,Commit1Yr,us-west8,2.84,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A522-F018-CD52,Commitment v1: Nvidia Tesla P100 GPU running in Netherlands for 1 Year,Compute,GPU,Commit1Yr,europe-west4,1.008,USD,GCP Cloud Billing Catalog API,P100
GCP,A536-20C0-F99F,Nvidia L4 GPU attached to Spot Preemptible VMs running in London,Compute,GPU,Preemptible,europe-west2,0.3073,USD,GCP Cloud Billing Catalog API,L4
GCP,A568-699E-1AE6,Nvidia Tesla P100 GPU attached to Spot Preemptible VMs running in Phoenix,Compute,GPU,Preemptible,us-west8,0.365,USD,GCP Cloud Billing Catalog API,P100
GCP,A58A-ACA7-2EAC,Nvidia Tesla A100 80GB GPU running in Sydney,Compute,GPU,OnDemand,australia-southeast1,5.57591,USD,GCP Cloud Billing Catalog API,A100
GCP,A5C4-5856-00F7,Nvidia Tesla A100 80GB GPU running in Salt Lake City,Compute,GPU,OnDemand,us-west3,4.721945,USD,GCP Cloud Billing Catalog API,A100
GCP,A5E2-79FA-E295,Nvidia L4 GPU running in Delhi,Compute,GPU,OnDemand,asia-south2,0.6726643,USD,GCP Cloud Billing Catalog API,L4
GCP,A5EE-12CA-1282,Reserved H200 141GB GPU in Belgium in Calendar Mode,Compute,GPU,OnDemand,europe-west1,6.474452822,USD,GCP Cloud Billing Catalog API,H200
GCP,A63C-1D5A-6C58,Commitment v1: Nvidia L4 GPU running in Sao Paulo for 3 Years,Compute,GPU,Commit3Yr,southamerica-east1,0.4001796,USD,GCP Cloud Billing Catalog API,L4
GCP,A659-14F4-0201,Nvidia L4 GPU attached to DWS Defined Duration VMs running in Seoul,Compute,GPU,OnDemand,asia-northeast3,0.7192037,USD,GCP Cloud Billing Catalog API,L4
GCP,A659-6ED9-B120,Commitment v1: 1/8 vGPU in Seoul for 1 Year,Compute,GPU,Commit1Yr,asia-northeast3,0.58024,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,A684-6199-E1EB,Nvidia Tesla A100 80GB GPU running in Madrid,Compute,GPU,OnDemand,europe-southwest1,4.635134,USD,GCP Cloud Billing Catalog API,A100
GCP,A6AA-26BD-485E,Commitment v1: Nvidia Tesla A100 GPU running in Johannesburg for 3 Years,Compute,GPU,Commit3Yr,africa-south1,1.343143,USD,GCP Cloud Billing Catalog API,A100
GCP,A6D0-A91E-F29A,Commitment v1: Nvidia Tesla A100 GPU running in Melbourne for 3 Year,Compute,GPU,Commit3Yr,australia-southeast2,1.45815256,USD,GCP Cloud Billing Catalog API,A100
GCP,A6DE-50CF-EFB3,H200 141GB GPU attached to DWS Defined Duration VMs running in Northern Virginia,Compute,GPU,OnDemand,us-east4,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,A6FA-C2CC-5480,1/8 vGPU no lssd attached to DWS Defined Duration VMs running in Alabama,Compute,GPU,OnDemand,us-east7,0.32344,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,A71C-A63B-6B00,Commitment v1: Nvidia Tesla A100 80GB GPU running in Netherlands for 1 Year,Compute,GPU,Commit1Yr,europe-west4,3.833028,USD,GCP Cloud Billing Catalog API,A100
GCP,A73C-2F6F-F66F,Nvidia L4 GPU attached to Spot Preemptible VMs running in Los Angeles,Compute,GPU,Preemptible,us-west2,0.1823,USD,GCP Cloud Billing Catalog API,L4
GCP,A7D8-F69D-B9D6,Commitment v1: TpuV5p running in Taiwan for 3 Years,Compute,TPU,Commit3Yr,asia-east1,2.107378,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A7DD-B2F1-3095,Nvidia L4 GPU attached to Spot Preemptible VMs running in Dallas,Compute,GPU,Preemptible,us-south1,0.0808,USD,GCP Cloud Billing Catalog API,L4
GCP,A7EC-642F-BECF,TpuV5p attached to Spot Preemptible VMs running in Phoenix,Compute,TPU,Preemptible,us-west8,1.268803,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A7EE-7EDA-0D8A,Commitment v1: Nvidia Tesla A100 GPU running in Hong Kong for 3 Year,Compute,GPU,Commit3Yr,asia-east2,1.283621555,USD,GCP Cloud Billing Catalog API,A100
GCP,A7FA-262B-464D,Commitment v1: Nvidia Tesla P100 GPU running in Sydney for 3 Year,Compute,GPU,Commit3Yr,australia-southeast1,0.72,USD,GCP Cloud Billing Catalog API,P100
GCP,A7FE-837A-35BA,TpuV5p running in Seoul,Compute,TPU,OnDemand,asia-northeast3,5.20101,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A83B-D84D-A4CA,Spot Preemptible A4 Nvidia B200 (1 gpu slice) running in Jakarta,Compute,GPU,Preemptible,asia-southeast2,2.8099,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,A874-1732-734F,TpuV5p running in Delhi,Compute,TPU,OnDemand,asia-south2,4.864455,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A87C-52AF-8B3C,Nvidia L4 GPU attached to DWS Defined Duration VMs running in London,Compute,GPU,OnDemand,europe-west2,0.6384459,USD,GCP Cloud Billing Catalog API,L4
GCP,A882-E983-0996,Reserved Nvidia H100 80GB Mega GPU in Salt Lake City in Calendar Mode,Compute,GPU,OnDemand,us-west3,4.841121033,USD,GCP Cloud Billing Catalog API,H100
GCP,A88A-5A60-E821,Nvidia L4 GPU running in Americas,Compute,GPU,OnDemand,"us-central1,us-east1,us-west1",0.560040239,USD,GCP Cloud Billing Catalog API,L4
GCP,A8AF-445B-411E,Commitment v1: Nvidia Tesla P4 GPU running in Virginia for 1 Year,Compute,GPU,Commit1Yr,us-east4,0.378,USD,GCP Cloud Billing Catalog API,P4
GCP,A8BE-7F06-E24C,Commitment v1: Nvidia Tesla P4 GPU running in Zurich for 3 Year,Compute,GPU,Commit3Yr,europe-west6,0.351,USD,GCP Cloud Billing Catalog API,P4
GCP,A8EF-BED7-B749,Commitment v1: Nvidia L4 GPU running in Melbourne for 1 Year,Compute,GPU,Commit1Yr,australia-southeast2,0.458511464,USD,GCP Cloud Billing Catalog API,L4
GCP,A8FD-BD04-2551,Commitment v1: 1/8 vGPU in Las Vegas for 3 Year,Compute,GPU,Commit3Yr,us-west4,0.31309,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,A914-791A-D351,Commitment v1: TpuV5p running in Americas for 1 Year,Compute,TPU,Commit1Yr,"us-central1,us-east1,us-west1",2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,A944-03A9-3070,Commitment v1: Nvidia Tesla T4 GPU running in Osaka for 3 Year,Compute,GPU,Commit3Yr,asia-northeast2,0.17,USD,GCP Cloud Billing Catalog API,T4
GCP,A97C-DC08-AD32,Commitment v1: Nvidia Tesla T4 GPU running in London for 3 Year,Compute,GPU,Commit3Yr,europe-west2,0.18,USD,GCP Cloud Billing Catalog API,T4
GCP,A9A2-6EFB-0F83,Nvidia Tesla A100 GPU attached to Spot Preemptible VMs running in Japan,Compute,GPU,Preemptible,asia-northeast1,1.3974,USD,GCP Cloud Billing Catalog API,A100
GCP,A9A7-EC16-D659,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Santiago,Compute,GPU,OnDemand,southamerica-west1,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,A9AA-3790-AABE,Commitment v1: Nvidia H100 80GB GPU running in Zurich for 1 Year,Compute,GPU,Commit1Yr,europe-west6,9.510853,USD,GCP Cloud Billing Catalog API,H100
GCP,A9AF-7D55-5BE9,Nvidia H100 80GB GPU running in Paris,Compute,GPU,OnDemand,europe-west9,11.364,USD,GCP Cloud Billing Catalog API,H100
GCP,A9B1-FC81-5188,Commitment v1: Nvidia H100 80GB Mega GPU running in Belgium for 1 Year,Compute,GPU,Commit1Yr,europe-west1,7.832778,USD,GCP Cloud Billing Catalog API,H100
GCP,A9BD-F061-7855,Reserved V5e TPU in Las Vegas in Calendar Mode,Compute,TPU,OnDemand,us-west4,0.84,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,A9EF-D150-8108,Commitment v1: Nvidia Tesla A100 GPU running in Santiago for 3 Year,Compute,GPU,Commit3Yr,southamerica-west1,1.46842124,USD,GCP Cloud Billing Catalog API,A100
GCP,A9FF-6143-F24B,TpuV5e attached to Spot Preemptible VMs running in Americas,Compute,TPU,Preemptible,"us-central1,us-east1,us-west1",0.270031,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,AA16-1A76-9CF2,Reserved Nvidia H100 80GB GPU in Sao Paulo in Calendar Mode,Compute,GPU,OnDemand,southamerica-east1,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,AA1D-ADAA-4D59,Nvidia Tesla A100 80GB GPU attached to DWS Defined Duration VMs running in Columbus,Compute,GPU,OnDemand,us-east5,2.079373,USD,GCP Cloud Billing Catalog API,A100
GCP,AA3C-1AA4-A2DA,Commitment v1: A4 Nvidia B200 (1 gpu slice) in Netherlands for 1 Year,Compute,GPU,Commit1Yr,europe-west4,12.22749,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,AA44-AD6E-373A,Commitment v1: Nvidia Tesla A100 80GB GPU running in Singapore for 1 Year,Compute,GPU,Commit1Yr,asia-southeast1,4.294621,USD,GCP Cloud Billing Catalog API,A100
GCP,AA53-55C2-5F5E,Nvidia Tesla A100 GPU running in Osaka,Compute,GPU,OnDemand,asia-northeast2,3.101559926,USD,GCP Cloud Billing Catalog API,A100
GCP,AA82-9E5B-A8FC,Commitment v1: Nvidia H100 80GB GPU running in Mumbai for 3 Years,Compute,GPU,Commit3Yr,asia-south1,4.471895,USD,GCP Cloud Billing Catalog API,H100
GCP,AAA9-598A-B655,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Taiwan,Compute,GPU,OnDemand,asia-east1,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,AAE2-B29F-1CEB,Commitment v1: Nvidia Tesla A100 80GB GPU running in Doha for 1 Year,Compute,GPU,Commit1Yr,me-central1,4.229524,USD,GCP Cloud Billing Catalog API,A100
GCP,AAF4-4FF5-E263,Nvidia Tesla T4 GPU attached to Spot Preemptible VMs running in Dammam,Compute,GPU,Preemptible,me-central2,0.1756,USD,GCP Cloud Billing Catalog API,T4
GCP,AB15-CD3C-94CE,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Americas,Compute,GPU,Preemptible,"us-central1,us-east1,us-west1",0.1902,USD,GCP Cloud Billing Catalog API,P4
GCP,AB2C-123B-3578,TpuV5p attached to Spot Preemptible VMs running in Virginia,Compute,TPU,Preemptible,us-east4,0.776747,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,AB2C-7C3D-9FB2,TpuV5p running in Turin,Compute,TPU,OnDemand,europe-west12,5.2245,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,AB4B-8E01-2E5C,Nvidia H100 80GB GPU attached to Spot Preemptible VMs running in Salt Lake City,Compute,GPU,Preemptible,us-west3,1.0698,USD,GCP Cloud Billing Catalog API,H100
GCP,AB55-65C8-4270,Commitment v1: Nvidia Tesla A100 GPU running in Madrid for 3 Years,Compute,GPU,Commit3Yr,europe-southwest1,1.211704,USD,GCP Cloud Billing Catalog API,A100
GCP,AB99-354F-A704,H200 141GB GPU attached to DWS Defined Duration VMs running in Phoenix,Compute,GPU,OnDemand,us-west8,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,ABF5-0B39-71B9,A4 Nvidia B200 (1 gpu slice) attached to DWS Defined Duration VMs running in Northern Virginia,Compute,GPU,OnDemand,us-east4,8.055,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,AC0E-B8AA-C0B0,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Salt Lake City,Compute,GPU,Preemptible,us-west3,0.1056,USD,GCP Cloud Billing Catalog API,P4
GCP,AC16-9DB4-A542,Nvidia Tesla P4 GPU running in Milan,Compute,GPU,OnDemand,europe-west8,0.696,USD,GCP Cloud Billing Catalog API,P4
GCP,AC25-6C5D-05C2,TpuV5e running in Osaka,Compute,TPU,OnDemand,asia-northeast2,1.54104,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,AC33-B5A5-C20F,Nvidia Tesla A100 80GB GPU running in Netherlands,Compute,GPU,OnDemand,europe-west4,4.325209,USD,GCP Cloud Billing Catalog API,A100
GCP,AC76-1491-0C1F,H200 141GB GPU attached to DWS Defined Duration VMs running in Frankfurt,Compute,GPU,OnDemand,europe-west3,4.575323,USD,GCP Cloud Billing Catalog API,H200
GCP,AC87-9557-955D,Commitment v1: Nvidia Tesla A100 GPU running in Americas for 3 Year,Compute,GPU,Commit3Yr,"us-central1,us-east1,us-west1",1.0268678,USD,GCP Cloud Billing Catalog API,A100
GCP,ACFA-7AE6-2CF4,Commitment v1: Nvidia L4 GPU running in London for 1 Year,Compute,GPU,Commit1Yr,europe-west2,0.401722037,USD,GCP Cloud Billing Catalog API,L4
GCP,AD01-CDFF-E59C,Nvidia L4 GPU attached to Spot Preemptible VMs running in Tokyo,Compute,GPU,Preemptible,asia-northeast1,0.3564,USD,GCP Cloud Billing Catalog API,L4
GCP,AD05-5842-6527,Nvidia H100 Mega 80GB GPU attached to DWS Defined Duration VMs running in Virginia,Compute,GPU,OnDemand,us-east4,4.423936,USD,GCP Cloud Billing Catalog API,H100
GCP,AD0E-160E-9654,Reserved TpuV5p in Phoenix in Calendar Mode,Compute,TPU,OnDemand,us-west8,2.94,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,AD32-4326-74CC,Nvidia Tesla P100 GPU running in Delhi,Compute,GPU,OnDemand,asia-south2,1.75,USD,GCP Cloud Billing Catalog API,P100
GCP,AD39-9775-7D90,Commitment v1: Nvidia Tesla T4 GPU running in Las Vegas for 1 Year,Compute,GPU,Commit1Yr,us-west4,0.23,USD,GCP Cloud Billing Catalog API,T4
GCP,AD64-C83C-FAB5,TpuV5e attached to Spot Preemptible VMs running in Delhi,Compute,TPU,Preemptible,asia-south2,0.684627,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,ADE0-F327-9303,Commitment v1: 1/8 vGPU in Milan for 1 Year,Compute,GPU,Commit1Yr,europe-west8,0.53561,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,AE26-9A5E-84B2,TpuV5p running in Frankfurt,Compute,TPU,OnDemand,europe-west3,4.779,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,AE4D-40DF-C182,Commitment v1: TpuV5e running in Finland for 1 Year,Compute,TPU,Commit1Yr,europe-north1,0.924924,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,AE59-12DA-20E3,Nvidia L4 GPU running in Mumbai,Compute,GPU,OnDemand,asia-south1,0.582975726,USD,GCP Cloud Billing Catalog API,L4
GCP,AE5F-314B-A902,Commitment v1: Nvidia Tesla P4 GPU running in Jakarta for 1 Year,Compute,GPU,Commit1Yr,asia-southeast2,0.44581,USD,GCP Cloud Billing Catalog API,P4
GCP,AE60-7D45-1DF5,Reserved Nvidia H100 80GB GPU in Americas in Calendar Mode,Compute,GPU,OnDemand,"us-central1,us-east1,us-west1",4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,AEC2-3D5C-61BF,Nvidia L4 GPU attached to Spot Preemptible VMs running in Americas,Compute,GPU,Preemptible,"us-central1,us-east1,us-west1",0.246,USD,GCP Cloud Billing Catalog API,L4
GCP,AECA-2C12-A05F,Commitment v1: Nvidia Tesla T4 GPU running in Columbus for 3 Year,Compute,GPU,Commit3Yr,us-east5,0.16,USD,GCP Cloud Billing Catalog API,T4
GCP,AED5-2390-4098,Commitment v1: TpuV6e running in Netherlands for 1 Year,Compute,TPU,Commit1Yr,europe-west4,2.08,USD,GCP Cloud Billing Catalog API,TPU v6e
GCP,AEDA-838F-5D31,Commitment v1: 1/8 vGPU in Salt Lake City for 1 Year,Compute,GPU,Commit1Yr,us-west3,0.49097,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,AEE4-7ECE-5D91,1/8 vGPU no lssd running in Netherlands,Compute,GPU,OnDemand,europe-west4,0.71157,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,AF0B-B809-7246,Nvidia L4 GPU attached to DWS Defined Duration VMs running in Tokyo,Compute,GPU,OnDemand,asia-northeast1,0.7192037,USD,GCP Cloud Billing Catalog API,L4
GCP,AF3D-47F6-D059,TpuV5e running in Paris,Compute,TPU,OnDemand,europe-west9,1.392,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,AF48-297E-CF43,Nvidia L4 GPU running in Belgium,Compute,GPU,OnDemand,europe-west1,0.6166603,USD,GCP Cloud Billing Catalog API,L4
GCP,AF8F-8AE9-EC5B,Nvidia Tesla P4 GPU attached to Spot Preemptible VMs running in Osaka,Compute,GPU,Preemptible,asia-northeast2,0.0881,USD,GCP Cloud Billing Catalog API,P4
GCP,AF97-83A8-34CD,Commitment v1: Tpu7x running in Americas for 1 Year,Compute,TPU,Commit1Yr,"us-west1,us-central1,us-east1",8.4,USD,GCP Cloud Billing Catalog API,TPU v7
GCP,AFB0-B951-6087,Commitment v1: TpuV5p running in Sydney for 3 Years,Compute,TPU,Commit3Yr,australia-southeast1,2.275,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,AFED-D96A-0240,Commitment v1: TpuV5e running in Netherlands for 1 Year,Compute,TPU,Commit1Yr,europe-west4,1.092,USD,GCP Cloud Billing Catalog API,TPU v5e
GCP,AFEE-CA74-7851,Commitment v1: TpuV5p running in Montreal for 1 Year,Compute,TPU,Commit1Yr,northamerica-northeast1,3.127124,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,AFF0-5693-E12B,Commitment v1: Nvidia Tesla P100 GPU running in Johannesburg for 3 Years,Compute,GPU,Commit3Yr,africa-south1,0.859356,USD,GCP Cloud Billing Catalog API,P100
GCP,AFF0-CBA5-0E24,Commitment v1: TpuV5p running in Milan for 3 Years,Compute,TPU,Commit3Yr,europe-west8,2.1112,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,AFFE-2441-06CA,Commitment v1: 1/8 vGPU in Columbus for 1 Year,Compute,GPU,Commit1Yr,us-east5,0.49097,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,B040-85D2-6B7C,Nvidia Tesla T4 GPU running in Dallas,Compute,GPU,OnDemand,us-south1,0.413,USD,GCP Cloud Billing Catalog API,T4
GCP,B04A-BB01-4EF7,Nvidia H100 80GB GPU running in Delhi,Compute,GPU,OnDemand,asia-south2,11.76664,USD,GCP Cloud Billing Catalog API,H100
GCP,B04E-3B89-EAAE,Nvidia H100 80GB Mega GPU attached to Spot Preemptible VMs running in Las Vegas,Compute,GPU,Preemptible,us-west4,2.202,USD,GCP Cloud Billing Catalog API,H100
GCP,B055-8416-DDF5,DWS Calendar Mode A4 Nvidia B200 (1 gpu slice) in Milan,Compute,GPU,OnDemand,europe-west8,11.277,USD,GCP Cloud Billing Catalog API,Blackwell (B200)
GCP,B067-64E6-DF4E,Nvidia H100 80GB GPU running in Israel,Compute,GPU,OnDemand,me-west1,10.77621,USD,GCP Cloud Billing Catalog API,H100
GCP,B074-C7AD-34F2,1/8 vGPU no lssd attached to DWS Defined Duration VMs running in Netherlands,Compute,GPU,OnDemand,europe-west4,0.32344,USD,GCP Cloud Billing Catalog API,T4 Fractional
GCP,B07B-1ACE-61FA,Reserved Nvidia H100 80GB GPU in Warsaw in Calendar Mode,Compute,GPU,OnDemand,europe-central2,4.570090841,USD,GCP Cloud Billing Catalog API,H100
GCP,B083-797B-4D4A,TpuV5p running in Jakarta,Compute,TPU,OnDemand,asia-southeast2,5.446035,USD,GCP Cloud Billing Catalog API,TPU v5p
GCP,B088-5D7B-293B,Nvidia L4 GPU attached to Spot Preemptible VMs running in Melbourne,Compute,GPU,Preemptible,australia-southeast2,0.1133,USD,GCP Cloud Billing Catalog API,L4
